timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
20400000,20340000,197388,0.0069328854,-0.21584895,0.4307786,0
20412000,20412000,197388,0.010431363,-0.21910343,0.43094096,0
20540000,20482181,197388,0.008788079,-0.21591263,0.42715067,0
20556000,20556000,197388,0.0095762955,-0.21566714,0.42820668,0
20684000,20627272,197388,0.0071933446,-0.21558888,0.4295365,0
20700000,20700000,197388,0.008501311,-0.21584326,0.42302155,0
20832000,20771636,197388,0.007714494,-0.21618007,0.42764154,0
20844000,20844000,197388,0.005578059,-0.21465586,0.42518952,0
20976000,20915636,197388,0.009408743,-0.2157532,0.4282546,0
20988000,20988000,197388,0.0067246594,-0.21806572,0.42580163,0
21120000,21059272,197388,0.009722911,-0.21440162,0.42982233,0
21132000,21132000,197388,0.010999741,-0.21371605,0.43349802,0
21260000,21203272,197388,0.00834084,-0.21630518,0.42880324,0
21276000,21276000,197388,0.0005081646,-0.21825948,0.4324775,0
21408000,21347636,197388,0.010029879,-0.21551618,0.42881727,0
21420000,21420000,197388,0.012600744,-0.21757446,0.42773014,0
21552000,21492000,197388,0.0072301324,-0.22254603,0.42691067,0
21564000,21564000,197388,0.002974986,-0.2282072,0.42241874,0
21696000,21635272,197388,0.008050738,-0.24041755,0.415564,0
21708000,21708000,197388,0.0062152003,-0.24991247,0.40916327,0
21840000,21780000,197388,0.008055473,-0.25706887,0.4050983,0
21852000,21852000,197388,0.0149124935,-0.26508313,0.4075555,0
21980000,21923272,197388,0.007057703,-0.2687683,0.39901114,0
21996000,21996000,197388,0.015780455,-0.27589306,0.39431956,0
22128000,22067636,197388,0.007249858,-0.2721993,0.39702415,0
22140000,22140000,197388,0.008521974,-0.276599,0.40147156,0
22272000,22212000,197388,0.008058047,-0.270669,0.39348474,0
22284000,22284000,197388,0.009078067,-0.27328438,0.39405388,0
22416000,22355636,197388,0.0069412985,-0.27128205,0.3958349,0
22428000,22428000,197388,0.0046226936,-0.27336785,0.39794153,0
22560000,22500000,197388,0.008044675,-0.26874867,0.39993882,0
22572000,22572000,197388,0.0051232856,-0.2614418,0.40295163,0
22704000,22643636,197388,0.009289319,-0.26347095,0.40132815,0
22712000,22712000,197388,0.007704084,-0.2539814,0.40328515,0
22836000,22781200,197388,0.009484114,-0.25351176,0.40756565,0
22856000,22850000,197388,0.0065200664,-0.2542045,0.41265088,0
22968000,22919555,197388,0.010567814,-0.24200906,0.41103926,0
23004000,22992000,197388,0.008240961,-0.23715109,0.41443175,0
23108000,23062666,197388,0.010336652,-0.23070127,0.41855827,0
23136000,23130000,197388,0.012151723,-0.22486043,0.42487347,0
23256000,23201600,197388,0.011611913,-0.219153,0.42723566,0
23280000,23274000,197388,0.011164259,-0.21208394,0.43100375,0
23400000,23345600,197388,0.011426734,-0.20349276,0.43242985,0
23424000,23418000,197388,0.011456011,-0.19928303,0.43856585,0
23544000,23489600,197388,0.011755704,-0.18974172,0.44064948,0
23568000,23562000,197388,0.014749769,-0.18608838,0.44139308,0
23688000,23633600,197388,0.011031513,-0.17951868,0.44275823,0
23712000,23706000,197388,0.0101542175,-0.17337626,0.4465039,0
23828000,23777600,197388,0.014223248,-0.1666637,0.4524334,0
23856000,23850000,197388,0.015947562,-0.16084892,0.44978327,0
23976000,23922000,197388,0.012117004,-0.15591441,0.45284653,0
23996000,23992000,197388,0.011463033,-0.14847906,0.4533965,0
24108000,24059111,197388,0.013527008,-0.14736812,0.4545271,0
24132000,24126000,197388,0.015446918,-0.14564869,0.4566904,0
24252000,24197600,197388,0.013179545,-0.14318566,0.4588715,0
24276000,24270000,197388,0.01310033,-0.13568483,0.4625613,0
24396000,24342000,197388,0.013833495,-0.13507654,0.46155095,0
24420000,24414000,197388,0.019007271,-0.13228425,0.45803118,0
24540000,24484800,197388,0.01438068,-0.12897106,0.4635534,0
24552000,24552000,197388,0.013761732,-0.122861534,0.46710745,0
24680000,24623272,197388,0.013210546,-0.12841582,0.46556672,0
24696000,24696000,197388,0.019087246,-0.12789734,0.46039224,0
24828000,24767272,197388,0.015352877,-0.12900382,0.46216017,0
24840000,24840000,197388,0.010282939,-0.12739195,0.45677072,0
24972000,24910909,197388,0.0140493885,-0.12865654,0.46451908,0
24984000,24984000,197388,0.009235759,-0.13189149,0.46019053,0
25116000,25055636,197388,0.011013687,-0.13362433,0.46089286,0
25128000,25128000,197388,0.0070299516,-0.13444877,0.46357945,0
25260000,25199636,197388,0.0135220885,-0.14148541,0.45959753,0
25272000,25272000,197388,0.012050936,-0.1435738,0.46082112,0
25404000,25343636,197388,0.009454151,-0.15046528,0.45654953,0
25416000,25416000,197388,0.010269101,-0.15025233,0.4600854,0
25548000,25486909,197388,0.009152051,-0.15843165,0.45168376,0
25560000,25560000,197388,0.007318791,-0.1639135,0.45784733,0
25692000,25631272,197388,0.009146066,-0.17129557,0.44869962,0
25704000,25704000,197388,0.013618301,-0.18363972,0.45474738,0
25836000,25776000,197388,0.006527313,-0.18178762,0.44551358,0
25848000,25848000,197388,0.012137621,-0.19318703,0.4482526,0
25980000,25920000,197388,0.006630757,-0.19492325,0.4412047,0
25992000,25992000,197388,0.0054955874,-0.20691355,0.4318815,0
26124000,26063272,197388,0.004431889,-0.20840643,0.43576908,0
26136000,26136000,197388,0.010307588,-0.21336924,0.43131804,0
26268000,26208000,197388,0.0037913523,-0.22124293,0.42499587,0
26280000,26280000,197388,-0.004848341,-0.22750096,0.42985633,0
26412000,26350909,197388,0.003410681,-0.23535603,0.41854483,0
26424000,26424000,197388,-0.0007170763,-0.24239878,0.42032027,0
26556000,26495272,197388,0.002683948,-0.24863386,0.4123905,0
26568000,26568000,197388,-0.0042384537,-0.25139186,0.41345772,0
26700000,26640000,197388,0.00015058601,-0.26036882,0.40595186,0
26712000,26712000,197388,0.0021977697,-0.2588014,0.3986145,0
26844000,26783272,197388,0.0023226505,-0.26809147,0.39521387,0
26852000,26852000,197388,-0.00095582654,-0.27607152,0.40218675,0
26976000,26922000,197388,0.0028362104,-0.28014192,0.3921555,0
27000000,26994000,197388,0.0053997636,-0.28429294,0.3881073,0
27120000,27065200,197388,0.0014093127,-0.28639475,0.3850688,0
27132000,27132000,197388,0.0030588107,-0.288391,0.38116378,0
27264000,27202909,197388,0.0014466684,-0.2915442,0.38057223,0
27276000,27276000,197388,0.002075195,-0.2996951,0.38408396,0
27408000,27347636,197388,0.0034171385,-0.29534078,0.38125244,0
27420000,27420000,197388,0.0007247202,-0.29509133,0.37972137,0
27552000,27492000,197388,0.0047192397,-0.30082902,0.37584445,0
27564000,27564000,197388,0.0009972634,-0.3042545,0.37506714,0
27696000,27635636,197388,0.0032303098,-0.3029137,0.37259102,0
27708000,27708000,197388,-0.0026358194,-0.30191082,0.3729148,0
