timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
72320000,72240000,1.5776597,0.005667232,1.6890843,1.2289219,1.5417184,1.5743364,1.5951185,0.2948748,0.13728201,0.2822324,0.28820145,0.29102886,0.035324596,-0.7087089,-0.21294674,-0.15790723,-0.1219914,7.8525576e-05,7.4292046e-05,0.0014212803,0.83549654,0.16292945
73320000,73240000,1.5795039,0.00547532,1.6853145,1.2473783,1.5453265,1.5763197,1.5960189,-0.28786945,-0.4246986,-0.29810655,-0.29304564,-0.29069114,0.065035574,-0.62768626,-0.16509824,-0.11402182,-0.0807462,7.964274e-05,7.3934774e-05,0.0013814633,0.83387446,0.16459054
74320000,74240000,1.5808918,0.0055290256,1.6858138,1.2512974,1.546984,1.5777267,1.5972552,-0.5905817,-0.6365905,-0.6007068,-0.5980485,-0.5965212,-0.055726305,-0.15182924,-0.08888299,-0.08161731,-0.076874256,8.278689e-05,8.278689e-05,0.0013702495,0.83332145,0.1651428
75316000,75232000,1.5820733,0.005456474,1.6851078,1.2583301,1.548793,1.5789707,1.5981324,-0.4177876,-0.34032935,-0.43056542,-0.43076319,-0.43003076,-0.2222888,0.5786065,0.039637208,-0.018797206,-0.05679115,8.107697e-05,7.711189e-05,0.0013705181,0.83356565,0.16490571
76324000,76240000,1.5807685,0.0052414667,1.6783854,1.2738148,1.5492929,1.5778471,1.5959569,0.17566407,0.23571038,0.16375303,0.16389775,0.16468728,-0.2007628,0.5004851,0.028078368,-0.022953968,-0.056138474,7.548267e-05,7.17091e-05,0.0013714856,0.83423513,0.16424623
77316000,77232000,1.5781865,0.005291851,1.675042,1.2736536,1.5469756,1.5752962,1.5932573,0.3762936,0.3548774,0.3644259,0.3666867,0.36819232,-0.107780226,0.01130603,-0.07032538,-0.078780584,-0.08426359,7.4941745e-05,7.4941745e-05,0.0013756558,0.8345513,0.16392316
78324000,78240000,1.5777376,0.005251014,1.6728299,1.2784824,1.5470824,1.5748914,1.5925136,0.2129724,0.08718145,0.2021215,0.20695007,0.20926547,0.0661267,-0.60959154,-0.15729704,-0.10772488,-0.07545404,7.572537e-05,7.256561e-05,0.0013638873,0.83404076,0.16444714
79316000,79232000,1.5776402,0.005159482,1.6695002,1.2880971,1.5480108,1.5748795,1.5918798,-0.15724719,-0.272794,-0.16454387,-0.1604948,-0.15867686,0.06941562,-0.63377696,-0.16218926,-0.11074208,-0.07728335,7.61973e-05,7.206998e-05,0.0013440843,0.83321136,0.16529636
80316000,80232000,1.5788413,0.0051791533,1.6692255,1.2937195,1.5496813,1.576121,1.5928371,-0.4655912,-0.5173924,-0.47019625,-0.4681859,-0.467237,-0.0014460089,-0.29304186,-0.09754577,-0.07620381,-0.062340043,7.788359e-05,7.788359e-05,0.0013344773,0.83278894,0.16572078
81324000,81244000,1.5799035,0.0051930244,1.6695904,1.2969354,1.5509728,1.5772055,1.5937867,-0.47160324,-0.41591558,-0.4759777,-0.4767792,-0.4767978,-0.13184528,0.41468498,0.046560347,0.006825534,-0.019004961,8.140048e-05,7.8284436e-05,0.0013338866,0.8328294,0.16567703
82316000,82236000,1.5799264,0.0050842674,1.6667055,1.3059577,1.5519536,1.5773212,1.5933403,-0.12938976,-0.051660657,-0.13501644,-0.13620794,-0.13627744,-0.19609052,0.57118154,0.054280747,-0.0014747679,-0.037710764,7.9055404e-05,7.166101e-05,0.0013318253,0.8330112,0.1655063
83324000,83244000,1.577116,0.005022683,1.6610633,1.3119676,1.5500879,1.5746077,1.5900786,0.41302943,0.4221331,0.40561664,0.40644884,0.4071808,-0.10546889,0.17016174,-0.016309427,-0.036206417,-0.04913608,7.614065e-05,7.59036e-05,0.0013339762,0.83341956,0.16509442
84324000,84244000,1.5757122,0.0050351587,1.658873,1.3129375,1.5489331,1.5732242,1.5885441,0.3547243,0.26317656,0.34481335,0.34858286,0.35047317,0.0115880575,-0.4984563,-0.15628988,-0.11904236,-0.09482959,7.997558e-05,7.5110016e-05,0.0013290256,0.83318293,0.16533294
85316000,85236000,1.5759501,0.0049439124,1.6564053,1.3213242,1.5500249,1.5735312,1.5883323,0.0025452375,-0.10527933,-0.006606698,-0.002533555,-0.00059211254,0.03241393,-0.65097886,-0.1918011,-0.14200245,-0.109650984,8.120365e-05,7.1581846e-05,0.0013097369,0.8322701,0.16626735
86316000,86236000,1.5762517,0.0049187625,1.6546068,1.3279512,1.5509924,1.573889,1.5882872,-0.39798784,-0.4696957,-0.40551424,-0.40260577,-0.40116692,0.0011623924,-0.42874572,-0.1398855,-0.10855983,-0.08822654,8.2216015e-05,7.628647e-05,0.0012948868,0.83155304,0.16699357
87316000,87236000,1.5772871,0.0049672765,1.6552312,1.3302232,1.5521586,1.5749362,1.5892552,-0.487804,-0.46612456,-0.49253872,-0.492413,-0.49209434,-0.103250995,0.2289088,0.0044642836,-0.019546509,-0.035137407,8.245477e-05,8.0255566e-05,0.0012918924,0.831411,0.16713439
88316000,88236000,1.5783236,0.004901976,1.6543509,1.3371906,1.5538216,1.5760314,1.5899812,-0.22184157,-0.16197884,-0.22520554,-0.22624624,-0.22640991,-0.14112842,0.5059494,0.06932091,0.022458164,-0.007964752,8.138222e-05,7.263274e-05,0.0012888659,0.8314095,0.16714758
89316000,89236000,1.5767761,0.0047977837,1.6496204,1.3454963,1.5533185,1.5745852,1.5879214,0.3695916,0.39860022,0.366089,0.36586297,0.36598158,-0.100217134,0.2876201,0.025614686,-0.0024123918,-0.020608686,7.963393e-05,7.494047e-05,0.0012840469,0.8313972,0.16716419
90316000,90236000,1.5737419,0.0048709046,1.6464455,1.3429081,1.5503336,1.5715575,1.5848664,0.55504674,0.530868,0.5504562,0.551736,0.5524329,-0.053263254,-0.14648232,-0.08408199,-0.07725477,-0.07283657,8.084302e-05,8.084302e-05,0.0012848494,0.8314481,0.16710532
91320000,91236000,1.5740292,0.004783391,1.6446671,1.3494735,1.5512769,1.5718992,1.5848125,0.19053936,0.10883975,0.18396163,0.18698096,0.18839061,0.030081082,-0.5710861,-0.16612926,-0.12250796,-0.094219334,8.1694394e-05,7.251585e-05,0.0012718762,0.83080876,0.16776516
92320000,92236000,1.574207,0.0047225757,1.64257,1.356554,1.5521778,1.5721383,1.584616,-0.20397305,-0.27318454,-0.21026707,-0.20761216,-0.20634794,0.0066359434,-0.4971888,-0.15770273,-0.1211609,-0.09747804,8.2959334e-05,7.261285e-05,0.0012562816,0.8300104,0.16857778
93320000,93236000,1.5751255,0.0047710147,1.6428547,1.359375,1.5532964,1.573074,1.5854303,-0.48675048,-0.4920744,-0.49200445,-0.49111363,-0.49051163,-0.073693074,0.04368529,-0.036104452,-0.044510365,-0.0499667,8.372254e-05,7.945447e-05,0.0012500755,0.8296676,0.16891912
94320000,94236000,1.5763607,0.004680487,1.6421129,1.366769,1.5551821,1.5743723,1.5863479,-0.18443441,-0.14198089,-0.18801999,-0.18856823,-0.18855739,-0.1392472,0.4305412,0.04535093,0.0042230524,-0.022440147,8.236827e-05,7.20891e-05,0.0012489938,0.8297779,0.16881861
95320000,95236000,1.5753827,0.004630332,1.6391926,1.3718401,1.5548437,1.5734572,1.5850592,0.17511082,0.20419276,0.17103422,0.17089629,0.17107642,-0.117267966,0.34290427,0.031625297,-0.00155246,-0.023061706,8.113623e-05,7.169916e-05,0.0012476499,0.82985383,0.16874568
96320000,96236000,1.5727206,0.0046867966,1.6360605,1.3706684,1.5523419,1.5708134,1.5823245,0.40212047,0.39187902,0.3962512,0.39735657,0.3980688,-0.07785213,0.016148109,-0.047920145,-0.054622263,-0.05897311,8.03024e-05,7.562807e-05,0.0012500822,0.83004326,0.16855071
