timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
23824000,23744000,0.00025515506,0.0061298367,0.012025063,8389271,0,0.50053024,0.4642408,0.01977601,0.043396633,0.005466645,0.003457504,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
24024000,23944000,0.00017424388,0.012580962,0.024746934,8389271,0,0.4759206,0.45704594,0.010981671,0.047091,0.0061889146,0.0035668793,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
24216000,24136000,4.377388e-05,0.0053527183,0.011942705,8389271,0,0.49920294,0.46274352,0.009148955,0.047091,0.0061889146,0.0017269233,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
24416000,24336000,0.0002615547,0.012934188,0.02617734,8389271,0,0.47499302,0.45949554,0.0055200174,0.056475274,0.005352567,0.0070785475,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
24616000,24536000,0.00021208849,0.0042951484,0.010007952,8389271,0,0.49883002,0.46180785,0.0023413254,0.056475274,0.005352567,0.0021538544,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
24816000,24736000,0.00090674416,0.012387586,0.024584308,8389351,0,0.4748707,0.45855471,0.030406086,0.048931558,0.0053784563,0.00058264757,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
25016000,24936000,8.4772095e-05,0.0032285883,0.0080247065,8389351,0,0.49840215,0.46479845,0.022052027,0.048931558,0.0053784563,0.004216206,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
25216000,25136000,0.00078395434,0.008590777,0.017654436,8389351,0,0.47466978,0.45755458,0.028300893,0.035912633,0.0030722439,0.0065751695,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
25416000,25336000,1.7368908e-05,0.002681626,0.0054582553,8389351,0,0.4979584,0.463772,0.019647025,0.035912633,0.0030722439,0.0014970788,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
25624000,25544000,0.0015889633,0.013539381,0.025344374,8389351,0,0.47530305,0.4573769,0.013252277,0.06802644,0.005931623,0.0002040276,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
25816000,25736000,2.8653343e-05,0.0053007873,0.011228766,8389351,0,0.49747816,0.458931,0.05032419,0.06802644,0.005931623,0.009344192,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
26024000,25944000,0.0011068739,0.011005225,0.022944741,8389351,0,0.47502446,0.4566665,0.006269181,0.053559117,0.007680119,2.7665497e-05,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,831,2,1,2,0,3,0,0,0,0,0,0,0
