timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
195544000,195544000,1310996,-0.15630472,-0.62671864,-9.730375,11.794947,0,0,0,0,1
196544000,196544000,1310996,-0.14176479,-0.22393039,-9.986505,11.794886,0,0,0,0,1
197544000,197544000,1310996,-0.105429225,0.4772585,-9.830158,11.794764,0,0,0,0,1
198544000,198544000,1310996,-0.12629503,0.82358056,-9.783383,11.794886,0,0,0,0,1
199544000,199544000,1310996,-0.0758348,0.5630413,-9.914467,11.795038,0,0,0,0,1
200544000,200544000,1310996,-0.17403077,-0.16264944,-9.875421,11.795038,0,0,0,0,1
201544000,201544000,1310996,-0.12278479,-0.5754695,-9.75942,11.795099,0,0,0,0,1
202544000,202544000,1310996,-0.13414912,-0.39227456,-9.875386,11.79513,0,0,0,0,1
203544000,203544000,1310996,-0.12435166,0.28372797,-9.810631,11.795069,0,0,0,0,1
204544000,204544000,1310996,-0.12971805,0.79222274,-9.706603,11.795099,0,0,0,0,1
205544000,205544000,1310996,-0.08703578,0.6898581,-9.85683,11.795252,0,0,0,0,1
206544000,206544000,1310996,-0.18180081,-0.019620799,-9.889824,11.79516,0,0,0,0,1
207544000,207544000,1310996,-0.15671559,-0.5061162,-7.8077636,11.795069,0,0,0,0,1
208544000,208544000,1310996,-0.22432205,-0.56537366,-9.78364,11.799494,0,0,0,0,1
209544000,209544000,1310996,-0.13206208,0.057829067,-9.951842,11.803949,0,0,0,0,1
210544000,210544000,1310996,-0.02306001,0.7419131,-9.706454,11.8081,0,0,0,0,1
211544000,211544000,1310996,-0.05606068,0.7539406,-9.721669,11.812555,0,0,0,0,1
212544000,212544000,1310996,-0.15284279,0.17204796,-9.971768,11.817133,0,0,0,0,1
213544000,213544000,1310996,-0.19298078,-0.4893815,-9.794327,11.821253,0,0,0,0,1
214544000,214544000,1310996,-0.20139953,-0.68433726,-9.636249,11.825617,0,0,0,0,1
215544000,215544000,1310996,-0.1272497,-0.11327811,-9.959538,11.830225,0,0,0,0,1
216544000,216544000,1310996,-0.10307395,1.3137416,-9.804808,11.832514,0,0,0,0,1
217544000,217544000,1310996,-0.11622177,4.5831013,-8.483689,11.831995,0,0,0,0,1
218544000,218544000,1310996,-0.027207633,2.8920176,-8.351978,11.8323,0,0,0,0,1
219544000,219544000,1310996,-0.11179208,0.096960805,-9.725794,11.832727,0,0,0,0,1
220544000,220544000,1310996,-0.15811099,0.03358627,-9.747998,11.832727,0,0,0,0,1
221544000,221544000,1310996,-0.11473812,0.025712764,-9.730119,11.832727,0,0,0,0,1
222544000,222544000,1310996,-0.15662101,0.030524239,-9.744764,11.832727,0,0,0,0,1
