timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
204492000,204492000,197388,-0.0021639932,-0.2784668,0.3918649,11.795099,0
205500000,205500000,197388,0.0037044953,-0.18617529,0.43762818,11.795221,0
206496000,206496000,197388,0.0061065317,-0.12611146,0.4614843,11.79516,0
207488000,207488000,197388,0.0026287774,-0.14485708,0.45646578,11.795069,0
208500000,208500000,197388,-0.01465088,-0.23465309,0.415534,11.79928,0
209496000,209496000,197388,-0.018837849,-0.29529318,0.37734628,11.803736,0
210492000,210492000,197388,-0.0223636,-0.28589258,0.38299593,11.807917,0
211500000,211500000,197388,-0.01984147,-0.21455833,0.42349428,11.812342,0
212496000,212496000,197388,-0.0076659257,-0.13639648,0.47133535,11.816919,0
213492000,213492000,197388,-0.0072528985,-0.12713213,0.46748158,11.82107,0
214500000,214500000,197388,-0.013954778,-0.21330933,0.439251,11.825403,0
215492000,215492000,197388,-0.031489443,-0.28684002,0.39204317,11.830011,0
216492000,216492000,197388,-0.011721653,-0.26486024,0.40165907,11.832544,0
217500000,217500000,197388,-0.019906266,-0.39315847,0.27747872,11.832087,0
218496000,218496000,197388,0.152369,-0.2782918,0.36093026,11.83227,0
219492000,219492000,197388,0.15698509,-0.15633336,0.4254061,11.832727,0
220500000,220500000,197388,0.15636794,-0.1510982,0.4259745,11.832727,0
221496000,221496000,197388,0.15159698,-0.15850875,0.43054563,11.832727,0
222492000,222492000,197388,0.1508129,-0.15861647,0.43266857,11.832727,0
