timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
84232000,84232000,0.6810269,0.021161756,0.008276669,0.7319058,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
84732000,84732000,0.6793438,0.05092466,0.04126469,0.730887,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
85232000,85232000,0.6775963,0.07010026,0.062181227,0.72944003,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
85732000,85732000,0.67700803,0.07340267,0.06672995,0.7292595,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
86232000,86232000,0.67820054,0.06060601,0.053545196,0.7304135,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
86732000,86732000,0.68002266,0.034432102,0.025701242,0.73193103,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
87232000,87232000,0.68099284,0.001670746,-0.009998913,0.7322199,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
87732000,87732000,0.68040353,-0.03024441,-0.04530326,0.73081046,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
88232000,88232000,0.6791744,-0.052636027,-0.07069777,0.7286655,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
88732000,88732000,0.67866695,-0.060444936,-0.08017115,0.72755086,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
89232000,89232000,0.6795844,-0.051919542,-0.072151825,0.728192,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
89732000,89732000,0.68095034,-0.02915022,-0.04814165,0.7301639,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
90232000,90232000,0.6815023,0.0024526347,-0.013635445,0.73168486,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
90732000,90732000,0.6805769,0.03550299,0.022761999,0.7314619,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
91232000,91232000,0.678447,0.06122703,0.051674947,0.7302675,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
91732000,91732000,0.67708105,0.07379393,0.06598995,0.7292195,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
92232000,92232000,0.6773858,0.07005159,0.06308086,0.72956294,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
92732000,92732000,0.6789914,0.05071413,0.043304738,0.73111117,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
93232000,93232000,0.6806241,0.020969357,0.011080985,0.73224884,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
93732000,93732000,0.680901,-0.012840096,-0.025685426,0.73181236,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
94232000,94232000,0.6798827,-0.04147818,-0.057360664,0.72989655,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
94732000,94732000,0.6787031,-0.05848195,-0.0762861,0.7280951,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
95232000,95232000,0.6787864,-0.05947053,-0.078357644,0.72771734,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
95732000,95732000,0.67995024,-0.04461762,-0.062852606,0.7291958,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
96232000,96232000,0.6812529,-0.017336821,-0.033245396,0.7310874,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
96732000,96732000,0.6813252,0.016102802,0.0031059054,0.7317971,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
97232000,97232000,0.6798328,0.04715842,0.036993537,0.7309138,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
97732000,97732000,0.6777471,0.06783195,0.060498964,0.72965586,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
98232000,98232000,0.6770436,0.07350631,0.06762109,0.72913384,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
98732000,98732000,0.6780237,0.063169464,0.056849148,0.7301108,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
99232000,99232000,0.67989177,0.038838077,0.030586524,0.7316443,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
99732000,99732000,0.6809208,0.0066147265,-0.0044652564,0.7323136,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
100232000,100232000,0.68057007,-0.025927898,-0.040713314,0.7310914,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
100732000,100732000,0.67943925,-0.05011742,-0.067878544,0.7288643,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
101232000,101232000,0.67866856,-0.060330804,-0.079868376,0.7275921,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
101732000,101732000,0.67928165,-0.054707,-0.07406069,0.7280787,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
102232000,102232000,0.68059653,-0.03360059,-0.052219138,0.7300223,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
102732000,102732000,0.6815132,-0.0028283861,-0.018933313,0.7315554,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
103232000,103232000,0.6806808,0.03057386,0.018137502,0.7317171,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
103732000,103732000,0.6786764,0.057435237,0.04877783,0.7305617,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
104232000,104232000,0.67727387,0.072203055,0.065470845,0.72924644,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
104732000,104732000,0.67732537,0.07113915,0.06490526,0.7293538,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
105232000,105232000,0.67889094,0.054336384,0.04704121,0.73071325,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
105732000,105732000,0.68051875,0.02581055,0.016132867,0.7320983,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
106232000,106232000,0.6810286,-0.0076461877,-0.020503206,0.73192984,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
106732000,106732000,0.6800723,-0.03788903,-0.053521913,0.73020643,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
107232000,107232000,0.6787881,-0.05678755,-0.07471027,0.7283133,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
107732000,107732000,0.67864585,-0.06027,-0.079202,0.7276911,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
108232000,108232000,0.6797038,-0.047563873,-0.06631609,0.72893256,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
108732000,108732000,0.68111,-0.021594107,-0.03846203,0.7308513,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
109232000,109232000,0.6813114,0.011368395,-0.002501489,0.73190117,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
109732000,109732000,0.6799495,0.04322561,0.032679077,0.7312539,0.999995,-9.313227e-10,-8.1490736e-10,-0.003183723,3
